Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Person_Serial_No	Relation_to_Head	Sex	Age	Marital_Status	General_Education	Technical_Education	Status_of_Current_Attendance	Type_of_Educationa_Institution	Registered_with_Emp_Exchange	Vocational_Training	Field_of_Training	MGNREG_jobcard	MGNREG_work	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
5	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	2	4	3	0	4	Unmarried child	Male	4	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Private and unaided	 	 	 	 	 	 	 	2	4	49271	1	1	98541	MEGHALAYA	East Garo Hills	715361204	246.355
6	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	2	4	3	0	5	Unmarried child	Female	2	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	49271	1	1	98541	MEGHALAYA	East Garo Hills	715361204	246.355
2	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	3	1	3	0	1	Self	Male	35	Currently married	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	348684	1	1	697368	MEGHALAYA	East Garo Hills	715361301	1743.42
3	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	3	1	3	0	2	Spouse of head	Female	30	Currently married	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	348684	1	1	697368	MEGHALAYA	East Garo Hills	715361301	1743.42
4	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	3	1	3	0	3	Unmarried child	Male	7	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	348684	1	1	697368	MEGHALAYA	East Garo Hills	715361301	1743.42
2	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	3	2	3	0	1	Self	Male	40	Currently married	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	348684	1	1	697368	MEGHALAYA	East Garo Hills	715361302	1743.42
3	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	3	2	3	0	2	Spouse of head	Female	37	Currently married	Literate:  secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	348684	1	1	697368	MEGHALAYA	East Garo Hills	715361302	1743.42
4	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	3	2	3	0	3	Unmarried child	Male	15	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	348684	1	1	697368	MEGHALAYA	East Garo Hills	715361302	1743.42
5	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	3	2	3	0	4	Unmarried child	Male	11	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	348684	1	1	697368	MEGHALAYA	East Garo Hills	715361302	1743.42
6	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	3	2	3	0	5	Unmarried child	Male	9	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	348684	1	1	697368	MEGHALAYA	East Garo Hills	715361302	1743.42
7	71536	68	100	Central	Rural	171	2	2	1	0	1	1	1711	1	3	2	3	0	6	Unmarried child	Female	4	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Private and aided	 	 	 	 	 	 	 	2	4	348684	1	1	697368	MEGHALAYA	East Garo Hills	715361302	1743.42
2	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	1	3	0	1	Self	Male	60	Currently married	Literate:  middle	No technical education	 	 	 	 	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351101	90.585
3	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	1	3	0	2	Spouse of head	Female	57	Currently married	Literate:  middle	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351101	90.585
4	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	1	3	0	3	Unmarried child	Male	30	Never married	Literate:  higher secondary	No technical education	 	 	Registered:only in private placement agencies	Did not receive any vocational training	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351101	90.585
5	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	1	3	0	4	Unmarried child	Male	26	Never married	Literate:  higher secondary	No technical education	Graduate in: Other subjects	Private and aided	Registered:in both government employment exchanges and priva	Yes: Receiving formal vocational training	Computer trades	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351101	90.585
6	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	1	3	0	5	Unmarried child	Female	22	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351101	90.585
7	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	1	3	0	6	Unmarried child	Female	19	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351101	90.585
8	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	1	3	0	7	Servants/ employees/ other non-relatives	Female	28	Widowed	Not literate	No technical education	Currently not attending:  Never attended: To supplement hous	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351101	90.585
2	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	2	3	0	1	Self	Male	46	Currently married	Literate:  primary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351102	90.585
3	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	2	3	0	2	Spouse of head	Female	40	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351102	90.585
4	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	2	3	0	3	Unmarried child	Male	21	Never married	Literate:  middle	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351102	90.585
5	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	2	3	0	4	Unmarried child	Male	14	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	 	 	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351102	90.585
6	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	1	2	3	0	5	Unmarried child	Female	17	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	18117	1	1	36234	MEGHALAYA	East Garo Hills	715351102	90.585
2	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	1	3	0	1	Self	Female	64	Widowed	Literate:  primary	No technical education	 	 	 	 	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351201	60.39
3	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	1	3	0	2	Unmarried child	Male	25	Never married	Literate:  secondary	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351201	60.39
4	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	1	3	0	3	Unmarried child	Male	22	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351201	60.39
5	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	1	3	0	4	Unmarried child	Male	21	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351201	60.39
6	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	1	3	0	5	Unmarried child	Female	19	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351201	60.39
7	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	1	3	0	6	Unmarried child	Female	7	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351201	60.39
2	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	2	3	0	1	Self	Male	39	Currently married	Literate:  secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351202	60.39
3	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	2	3	0	2	Spouse of head	Female	36	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351202	60.39
4	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	2	3	0	3	Unmarried child	Male	15	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351202	60.39
5	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	2	3	0	4	Unmarried child	Male	12	Never married	Literate:  primary	No technical education	Currently attending in: Middle	 	 	 	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351202	60.39
2	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	3	3	0	1	Self	Female	37	Divorced/separated	Literate:  primary	No technical education	 	 	not registered	Yes: Self-leanring	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351203	60.39
3	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	3	3	0	2	Unmarried child	Male	14	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Local body	 	 	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351203	60.39
4	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	3	3	0	3	Unmarried child	Male	12	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Local body	 	 	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351203	60.39
2	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	4	3	0	1	Self	Female	48	Widowed	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351204	60.39
3	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	4	3	0	2	Unmarried child	Male	27	Never married	Literate:  graduate	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351204	60.39
4	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	4	3	0	3	Unmarried child	Male	26	Never married	Literate:  higher secondary	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351204	60.39
5	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	4	3	0	4	Unmarried child	Male	23	Never married	Literate:  middle	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351204	60.39
6	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	2	4	3	0	5	Unmarried child	Female	18	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	12078	1	1	24156	MEGHALAYA	East Garo Hills	715351204	60.39
2	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	1	3	0	1	Self	Male	52	Currently married	Literate:  primary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351301	634.095
3	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	1	3	0	2	Spouse of head	Female	43	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351301	634.095
4	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	1	3	0	3	Unmarried child	Male	23	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351301	634.095
5	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	1	3	0	4	Unmarried child	Female	20	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351301	634.095
6	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	1	3	0	5	Unmarried child	Female	18	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351301	634.095
2	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	2	3	0	1	Self	Male	45	Currently married	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351302	634.095
3	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	2	3	0	2	Spouse of head	Female	40	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351302	634.095
4	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	2	3	0	3	Unmarried child	Male	18	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351302	634.095
5	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	2	3	0	4	Unmarried child	Male	14	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351302	634.095
6	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	2	3	0	5	Unmarried child	Male	12	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	 	 	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351302	634.095
7	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	2	3	0	6	Unmarried child	Female	16	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351302	634.095
8	71535	68	100	Central	Rural	171	2	2	2	0	1	2	1711	1	3	2	3	0	7	Unmarried child	Female	9	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	126819	1	1	253637	MEGHALAYA	East Garo Hills	715351302	634.095
2	71533	68	100	Central	Rural	171	2	2	3	0	1	1	1711	1	1	1	3	0	1	Self	Male	56	Currently married	Literate:  secondary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	21036	1	1	42073	MEGHALAYA	East Garo Hills	715331101	105.18
3	71533	68	100	Central	Rural	171	2	2	3	0	1	1	1711	1	1	1	3	0	2	Spouse of head	Female	55	Currently married	Literate:  primary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	21036	1	1	42073	MEGHALAYA	East Garo Hills	715331101	105.18
4	71533	68	100	Central	Rural	171	2	2	3	0	1	1	1711	1	1	1	3	0	3	Married child	Female	26	Currently married	Literate:  middle	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	21036	1	1	42073	MEGHALAYA	East Garo Hills	715331101	105.18
5	71533	68	100	Central	Rural	171	2	2	3	0	1	1	1711	1	1	1	3	0	4	Spouse of married child	Male	29	Currently married	Literate:  graduate	No technical education	Ever attended but currently not attending: To supplement hou	 	Registered:only in government employment exchanges	Did not receive any vocational training	 	 	 	 	 	2	4	21036	1	1	42073	MEGHALAYA	East Garo Hills	715331101	105.18
6	71533	68	100	Central	Rural	171	2	2	3	0	1	1	1711	1	1	1	3	0	5	Grandchild	Male	2	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	21036	1	1	42073	MEGHALAYA	East Garo Hills	715331101	105.18
7	71533	68	100	Central	Rural	171	2	2	3	0	1	1	1711	1	1	1	3	0	6	Grandchild	Female	5	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Government	 	 	 	 	 	 	 	2	4	21036	1	1	42073	MEGHALAYA	East Garo Hills	715331101	105.18
8	71533	68	100	Central	Rural	171	2	2	3	0	1	1	1711	1	1	1	3	0	7	Brother/ sister/ brother-in-law/ sister-in-law/ other relati	Male	21	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	21036	1	1	42073	MEGHALAYA	East Garo Hills	715331101	105.18
2	71533	68	100	Central	Rural	171	2	2	3	0	1	1	1711	1	1	2	3	0	1	Self	Male	48	Currently married	Literate:  middle	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	21036	1	1	42073	MEGHALAYA	East Garo Hills	715331102	105.18
